user,date,idea
1411079612,2014-09-18 18:33:32,"['-A much quieter pump\r\n', '-A pump that allows for you to pump while laying down\r\n', '-More flexible breast shields']"
1411080835,2014-09-18 18:53:55,"[""Make it so after you spend 20 minutes pumping, you can't accidentally spill that liquid gold. ""]"
1411080847,2014-09-18 18:54:07,['angled flanges that fit all pumps and come in a variety of sizes!']
1411082912,2014-09-18 19:28:32,"['IMO the ameda pump is pretty good, easy to clean, relatively easy to operate one handed, battery operated if need be, not too heavy, not too noisy, etc, but its big weakness is the very poor quality of the valves, which wear out very quickly. They are such a weak point that I will be trying another brand with my next child. ']"
1411084487,2014-09-18 19:54:47,"[""Get rid of hard plastic flanges and use a softer, more flexible material so it is more like baby's mouth.\r\n"", 'Have quick easy way to preheat the flanges to body temperature, icy cold plastic flanges does not help letdown one bit (especially when one has no control over the temperature of you pumping environment)\r\n', 'Reduce the noise level of the motor.']"
1411085937,2014-09-18 20:18:57,"[""Hi!  I'm a mom of two (3.5yo and 1.5yo), a lactation consultant and a computer engineer :).  Having pumped myself and also through helping moms who depend on a pump has brought up many shortcomings which could be addressed.  For example:\r\n"", '\r\n', '+ Many pumps are not constant enough in terms of the suction strength they provide.  Some pumps vary too much even within one pumping session without changing the setting at all (*cough* freemie pumps *cough*).\r\n', '+ Some pumps are much more consistent but their price and controls can be daunting for moms who are over tired and many times unsure of the most optimal way to express milk (e.g. hospital grade pumps).\r\n', '+ Cleaning and sterilization of the pump can be extremely difficult with so many moving parts.  Perhaps the use of a different anti-bacterial material could help.  Or designing the parts in a way that it is not necessary to disassemble so many little pieces in order to insure cleanliness.\r\n', ""+ For all moms but especially for those who suffer from Raynaud's/vasospasms, coming in contact with cold/stiff pumps parts can cause a delay on their milk ejection reflex and even pain.  Again, maybe a material which would either warm up quickly on contact with skin (can warm up before putting it on with hands maybe?) and that is flexible enough to provide a comfortable fit would be ideal.  There are some silicone cups available for the flanges but in some cases they create more trouble than they're worth.  Some create such a poor fit that the vacuum created is not good enough/breaks so easily that milk extraction is quite poor.\r\n"", '+ Getting out there, if you want to get fancy, something helpful would be being able to play sounds recorded from your baby or to display some baby pictures.  True you can do it with your phone but if you want a good relationship with your pump maybe having some flashiness like this, which softens the idea of a mechanical device milking your breasts, could be helpful.  Too many moms just hate their pumps and that again hinders MER (milk ejection reflex).\r\n', '+ Some also would care about how loud the pump is.  I know many moms who pump in their cubes, who pump in airplanes or conference rooms during presentations when traveling.  Being able to do it as discreetly as possible would be amazing for them who are already going through such great lengths to maintain their supply.\r\n', '\r\n', 'I have so many more ideas but I am sure you already have a ton :).  Good luck with this idea and I hope that you come up with something amazing.  I was suspicious at the beginning since I am sure most students and professors at MIT have never had to use a breast pump.  Now I am hoping that the lack of experience will actually be helpful hehe.\r\n', '\r\n', 'Warmly,\r\n', '  - Melisa Nunez (melisa@ilovebreastfeeding.com)']"
1411086142,2014-09-18 20:22:22,['Improve the breast shields and fittings to help moms have better posture while pumping. Hunching over for 15-20 min/session x 4-6 times a day = major back muscle pain! ']
1411086242,2014-09-18 20:24:02,['Provide a way to load digital images of your baby that can play on a screen on the breast pump when you are using it. Currently I do this for a few minutes on my phone before pumping so I can get my mind off work and have a let down faster!']
1411088779,2014-09-18 21:06:19,"[""It's not just that there are many parts that need cleaning - it's that the parts are hard to clean! I have two pumps, and they both have parts full of little tiny crevices. For the first several washes it all seems fine, but you inevitably start to see this gross gunky build-up in these little tiny places no brush or finger can reach. At one point I tried to clean it out with a toothpick!\r\n""]"
1411089604,2014-09-18 21:20:04,"['-quieter (as a Middle school teacher, no students wants to hear a sucking noises from the back closet)\r\n', '- easier to clean \r\n', '- less parts\r\n', '- Faster \r\n', '- more comfortable \r\n']"
1411089716,2014-09-18 21:21:56,"['Make it quiet, make it easy to clean, make a very inconspicuous case to carry it in. As the only woman engineer with a group of guys it was very embarassing to pump with a very loud pump and to have to carry an obvious pump pack and igloo cooler with bottles to and from the bathroom to keep breastfeeding beyond the first 6 weeks. I made it through two baby boys who are now in college, but remember those days well. One young father knew what was up and actually helped me put the cooler out of harms way during the day, though we never really talked about it.']"
1411090686,2014-09-18 21:38:06,"[""Make a pump that is quieter!! It's so loud!!""]"
1411091192,2014-09-18 21:46:32,"['Pump that can be worn discretely all day under clothes\r\n', 'Programmable timing for pump at specific intervals\r\n', 'Self cleaning parts\r\n', 'Detection of foremilk and hind milk balance\r\n', 'Chilled Reservoir milk collectors that can be emptied into bottles\r\n']"
1411091850,2014-09-18 21:57:30,"[""The lowest setting should be really low, so it isn't such a shock when you turn on the pump.""]"
1411099941,2014-09-19 00:12:21,"[""Silicone flanges, easier to sterilize form better to the breast, more natural suction. Programmed pumps that truly mimic a nursing baby with variable patterns based on milk flow. Smaller quieter pump. Sealable flanges that alow for hands free pumping without a device and for repositioning of the mother's body without losing suction or leaking. Fewer pieces to sterilize or clean. Tubeless pumps""]"
1411104732,2014-09-19 01:32:12,"['I was just thinking about this innovation this week. Develop a breast pump similar to a wound vac. Something that may attach to your breast more than for just one pump, but something that attaches perhaps for the entire day/night. Pump that may have the option of constantly and more silently pump continuously throughout the day, vs program it so that it can cycle and turn on at a setting, such as for 15 min every 3hrs. It should also be closer to your chest and inconspicuous so you can wear it all day without being obvious. It should also have a running that attached to a contraption, perhaps a poise, where you can intermittently search or and store it.\r\n', 'Please research the wound vac for more ideas.']"
1411105881,2014-09-19 01:51:21,"['Having a radio attached would be wonderful. \r\n', 'The drone of the pump sevetal times a day for \r\n', '15-20 minutes a session can be tiresome and having\r\n', ' a radio/mp3 player attached to the unit so I wont\r\n', ' forget it, or have to dig for it in my purse/bag. Also,\r\n', ' super fast extraction...but I dont know how to improve\r\n', 'this aspect.\r\n', 'Cindy Turano']"
1411107891,2014-09-19 02:24:51,"[""Well when I pump my actual breast becomes sore. I would love to see a breast pump that massages with heat the actual breast because sometimes I don't even need the sucking action to express milk. It should have the concept of a heat pad and the suction cups need to have a gel pad instead of that plas tic. That crap hurts. It almost feel like I need lubrication for my pump. Which now that doesn't seem like a bad idea either. ""]"
1411122401,2014-09-19 06:26:41,"['Speed is of the essence at work.\r\n', 'I can feel the breast tissue, find a hard area/undrained duct, press on it...and get the milk out of it in seconds. Simply manipulating and/or pressing on the breast tissue can do this.\r\n', ""Can you make the cup soft and conformable, maybe out of silicone, and then have a rotating ring around it with a lump? I'm picturing a bearing-like setup. As the ball revolves around the breast, it would push inward, gently denting the tissue. Three or four in a row, with one just outside the aureole and the opposite one at the edge, would work together to push the milk towards the nipple.\r\n"", 'It could take it from a 20 minute wait to produce a few ounces to getting five ounces in ten minutes (or however much that mom produces).  And NO ONE seems to know the ""gentle pressure"" trick, either. A flange that can provide a rotating gentle pressure to move milk towards the nipple would be effective; can you make it VERY effective? ']"
1411124098,2014-09-19 06:54:58,"['Needs\r\n', '1. Easy to clean (one piece without corners or overhangs where milk can build up).\r\n', ""2. Hospital grade that is affordable and small. Statics show that lower income mothers don't nurse- which is crazy because your milk is free! Why? The pumps are expensive. My ameda platinum is $100 a month rented or $1300.\r\n"", '3. I transfer my pumped milk 2-4 times! Examples:\r\n', 'A- pump in 1. Transfer 1 to 2 ( milk bag for freezing). Transfer 2 to 3 to serve to baby.\r\n', ""4. Hospital grade pumps can't be used with batteries.\r\n"", '4. My medela pump and style and ameda pure both are weaker when used with batteries.\r\n', '\r\n', 'Ideas\r\n', '1. Compact milk container inside that I empty and separate into bags once I get home.\r\n', '2. Pump directly into bag (not those cheap clips that spray milk everywhere)\r\n', '3. More compact (ameda pure is close but not easy to clean)\r\n']"
1411133739,2014-09-19 09:35:39,"['*Flexible flanges made of a softer material \r\n', '(maybe something like a silicone material that they use for some new style icecube trays) that allow the milk to drain down and be collected rather than make the milk pool in the flange. \r\n', '\r\n', '*A single piece that can be easily cleaned. \r\n', '(The medela system I currently use has 5 parts for each side (10 parts that need to individually cleaned every day)\r\n', '\r\n', '*Want to be hands free \r\n', 'A breast pump flange system that can be Worn easily. Want to be hands free and able to do other things while pumping. Currently a separate bra needs to be purchased in order to pump hands free.\r\n', '\r\n', '*A portable system. \r\n', 'Currently the Medela Symphony ( the cream of the crop for pumps) has to be lugged around and when you are pumping you are tethered to the pump - the tubing is only about 3 feet long. \r\n', '\r\n', '\r\n']"
1411136087,2014-09-19 10:14:47,"['My background: New Mom (15 weeks!), pump-wrecker extrodinaire (5 malfunctioning pumps from 2 manufacturers my first 5 weeks of motherhood!), BSME- Michigan State University, American Society of Quality Certified Quality Engineer and Certified Quality Auditor.  These are the tips I have from my horrendous experience with pumping thus far.  \r\n', '\r\n', ' quality control!!! I broke 5 pumps from 2 manufacturers my first month of motherhood. As a Mechanical and Quality Assurance Engineer and Auditor, these failure rates are unacceptable.\r\n', '\r\n', ""- standardize industry that if have a problem with your pump you shouldn't have to wait 7 business days for a replacement especially when pump has malfunctioned less than a week after purchase and is damaging breast tissue.  Placing a multiple hundred dollar hold on credit card to even start that 7 day shipping  process adds insult to injury as it remains for almost a month.\r\n"", '\r\n', '- make 24/7 help available.   Hard to call between the hours of 9a and 5p weekdays when are a working mom  \r\n', '\r\n', '-Lubricant storage well/ warmer.  Warm olive oil to go! Cannot tell you how many times I forgot my oil.\r\n', '\r\n', ""- self contained.   Make it so flange, valves etc can clip to pump or make by hygiene kit transport case.  Zipper top disposable plastic bags only enhance the negative connotation idea what you're doing is dirty.\r\n"", '\r\n', '- change set up of hygiene kit. Multiple places are inaccessible for quick cleaning unless have running water and a brush.  Not ideal when on the go.\r\n', '\r\n', '- add a condensate well in the tubing.  Suggest a short tube section from flange, plug into a condensate collector, then existing tubing can plug on the downstream side of condensate collector. \r\n', '\r\n', '- look into if a cam drive actuator for the cycle would be more effective than the current piston or bellows designs.  This would make it quieter, enhance durability, and ease of manufacture.\r\n', '\r\n', '- a warmer so can get blocked ducts unplugged easier.\r\n', '\r\n', '- headphone jack and volume control. Love the ability to record and playback your child\xe2\x80\x99s cry on the Hygeia pump, but with no volume control or headphone jack,  it cannot be used at work and is highly embrassing when it accidentally gets triggered.\r\n', '\r\n', '- add a cover to the power switch for battery operated pumps to prevent accidental energization\r\n', '\r\n', '- size, weight, portability.  I have to go a mile to my pumping room at work. I have a back injury sustained from a fall 10 days postpartum and these factors make my work life miserable.\r\n', '\r\n', '- better instructions on pump settings for optimization\r\n', '\r\n', ""- make replacement hoses easier to purchase.   Why aren't they available at retail locations? I shouldn't have to go online. Many moms do not have access to such resources.\r\n"", '\r\n', '- separate suction ports for tubing with a cut off switch.  So can stop pumping just one side to change bottle, adjust flange, lubricate etc.  \r\n', '\r\n', '- locking device for theft prevention and unauthorized usage so can leave pump in community pumping room at work.\r\n', '\r\n', ""- photo holder. I'd love to see my baby and remind me why I do this\r\n"", '\r\n', '- customizable.  Think cell phone ""skins"" but for breast pumps.\r\n', '\r\n', '- clock/stopwatch/timer for recording length and time of pumping sessions and a place to record such info.\r\n', '\r\n', '- battery charge level indicator. \r\n', '\r\n', ""- dishwasher friendly hygiene kit. I've lost track of how many parts have fallen and melted.\r\n"", '\r\n', ""- concealed milk storage for use of community fridge with risking offense (I was informed day 2 of returning to work that I was creating a hostile work environment by mentioning or in any way showing I'm a breast feeding mother.  This after I had to pump in my vehicle in 100 degree heat!)\r\n"", '\r\n', '- Organized storage/transport bag with contrasting interior or at minimum a contrasting trim on edge ofg pocket for easy of visualization and labled compartments.  Why the inside of these bags are black, have pockets that blend in and no way of organizing parts is beyond me. \r\n', '\r\n', 'Sincerely,\r\n', 'Alison Solomon\r\n', 'alison@solomononline.net\r\n', '\r\n', 'P.S. Fellow colleague (husband of my IBCLC) and I started pump hacking on our own in June. He also turned in ideas!']"
1411136351,2014-09-19 10:19:11,"['Great initiative! Pumping needs to be faster and more discrete:\r\n', '\r\n', '(1) Pump Motor: able to drain breasts in 5 mins instead of 15 mins\r\n', '(2) Pump motor: silent\r\n', '(3) Milk storage: collect milk beside pump rather than in front of breasts - more discrete, allows mom to keep shirt on and feel less like a cow\r\n', '(4) Pump Bra: design a bra for full day wear with built in breast shells so mom can connect tubing to shells without removing shirt and/or bra\r\n', '(5) Policy: work places should supply a hospital grade pump in the designated ""pump room"" so moms do not have to carry pump to/from work']"
1411137163,2014-09-19 10:32:43,['Breast pump are expensive. Cancel import tariffs for breast pump are most helpful.']
1411137735,2014-09-19 10:42:15,"['Make a flange shaped like an "" L "" where the flange meets the pump to allow pumping while reclined (good for csections)\r\n', '\r\n', '-Beth franks\r\n', 'Erf5035@gmail.com']"
1411138808,2014-09-19 11:00:08,"['Make it silent! Or close. My pump is so loud people can hear it over the phone and it wakes my baby up.\r\n', '\r\n']"
1411140579,2014-09-19 11:29:39,"[""I'm a nursing/pumping mom, and I work for Memphis Bioworks Foundation\xef\xbb\xbf, a non-profit that builds businesses, jobs and investments in the biosciences. Post-hackathon, we encourage those of you with innovative ideas to apply to our ZeroTo510\xef\xbb\xbf Medical Device Accelerator.  We provide significant funding and mentorship to engineers and entrepreneurs with medical device ideas/start-ups. We'd love to see a breast pump idea/product/business apply to the program! www.zeroto510.com ""]"
1411143116,2014-09-19 12:11:56,"[""Please reconfigure the breast pump to one, hold a charge so that moms can pump anywhere. Two, make it so that either there are fewer parts. Or three, make is to so that parts can be replaced easily (i.e. at a corner store) so that if a mom forgets a piece on a day when she's separated from her baby, she's not out of luck or frantic to replace those parts in the small window of time she has to pump. And four, make it awesome and exciting to use! Thanks!""]"
1411143470,2014-09-19 12:17:50,"['I work in an ""office"" where the wall doesn\'t go all the way to the ceiling.  I have to pump in my office because my company (a hospital system actually) doesn\'t provide a lactation room.  My co-workers who sit outside of my office can hear my pump.  Please make it quieter so it is less of an awkward/embarrassing experience.']"
1411144981,2014-09-19 12:43:01,"['Friend of mine shared this on her Facebook page and my initial response to the title ""Make the Breast Pump Not Suck"" was ""Dear Lord YES please!""  As a first time mom I was so earnest to breastfeed for the first year.  After 2 months I had to go back to work and for the life of me I could not get three- yes three!- different breast pumps to work.  I would sob knowing what the consequences were.  After much advise I tried and tried to get them to work but alas no such luck.  I was really shocked at how the pump didn\'t have much of a suction strength at all.  I had large breasts to begin with and once they were engorged, I found that the pulling action was next to nothing and didn\'t come close to my son\'s strength.  Also, could you work on reducing the cost?  Despite the fact that we had the ""top of the line"" most expensive one- I don\'t see what this equipment is so very expensive.  It breaks my heart to think of the mother\'s out there who cannot afford the best and then give up too.  I wish you all the best of luck on this project and know there are many of us who are so excited to see what you guys do! Thank you!']"
1411145005,2014-09-19 12:43:25,"['These people made a really great bag to minimize having to disassemble and reassemble everytime. \r\n', 'http://nursepurse.com/\r\n', '\r\n']"
1411145335,2014-09-19 12:48:55,"[""I'm an exclusive pumping mom and I love this hackathon! One of the things that bug me the most is how milk from both sides (when double pumping) need to be combined in order to maintain the consistency of the milk. But there are no collection bottles that combine/route collection to just one bag or bottle! Why not?""]"
1411145444,2014-09-19 12:50:44,"[""It's about time for this hackathon!! Flanges work with gravity on cows because their udders point downwards. :-) Ours do not, please make a breast pump that does not require any kind of leaning forward. Oh, and while at it, if the flanges can be soft/silicon based and smaller instead of weird shaped cones which don't look anything like a baby's mouth, that would be fantastic! The suction of a baby to the breast is NOTHING like how the flange works!""]"
1411145663,2014-09-19 12:54:23,"[""Thank you for creating this hackathon to make the world a better place for all of us breastfeeding parents!! After countless hours pumping and thinking each time about how pumping can be made better, I've realized that massage (push pressure applied throughout the breast mimicking hand expression) instead of suction (pull pressure) applied to the nipples and area surrounding areolas are much more effective and gentle at getting the milk out. I'm really wondering if a wearable, molded silicon pump (like a bra) is the way to go as a breast pump. Would love some kind of expansion technology (like balloons in bra applied rhythmic push pressure) to get the milk out instead of the pull/draw suction of current breast pumps.\r\n"", '\r\n', ""I would love to get involved in this more if that's possible!""]"
1411147428,2014-09-19 13:23:48,"[""Make the shells, soft and pliable - like skin.   We already know that skin to skin helps with a mother's hormones to produce more milk.   ""]"
1411148247,2014-09-19 13:37:27,"['""Hands on pumping"" is important. Make a pumping device that doesn\'t just attach to the nipple/areola but also massages the entire breast in some way....even the area back near the armpit. Sizing would be difficult but maybe there\'s a way to make ""adjustable"" equipment.\r\n', '\r\n', 'I am tired of the hard plastic flanges. We need softer material used. ']"
1411148529,2014-09-19 13:42:09,"[""I would love a breast pump that doesn't require 80 million tiny little parts which can be lost or dirtied daily. One that doesn't make that horrible milking noise that reminds me of the dairy barn at the state fair. I would also love a pump with shields that either don't require a fancy bra/gadget to hold them up. If we could have one with shields that collapse (like flexible silicone) for more discrete, easier travel, that would be awesome, too. Thanks, MIT!!""]"
1411149417,2014-09-19 13:56:57,['Yes yes and yes to the example idea you posted. That is EXACTLY what we need. She nailed it. ']
1411150339,2014-09-19 14:12:19,['A pumping machine that would mimick the sound of your baby nursing (instead of the mecahnical pumping sound!)']
1411150480,2014-09-19 14:14:40,"[""Creating soft breast shields that would naturally stick, fit, and adapt to any nipple (I mean it's not like your baby comes with the right mouth for your nipple so why have different sizes of breast shields?) - also a soft material that would be warm/warm up when in use (with the temp of your skin for ex.) as opposed to the cold hard plastic now used. ""]"
1411150537,2014-09-19 14:15:37,['Do we really need the tubes? I mean I get it we need the suction from somewhere but these always get condensation... another option would be great! ']
1411150606,2014-09-19 14:16:46,['ok that is merely a question of design and being practical but a basic transportation bag with which you can store the parts of the pump as well as the milk pumped in a cold compartment or such']
1411151169,2014-09-19 14:26:09,"[""Although not a pumping mom currently, I spent several years pumping while breastfeeding my 2 boys. The discomfort and inconvenience of pumping meant that despite feelings of sadness at the end of my breastfeeding journey, I was not even slightly sad to be finished pumping. I'm sure this has been brought up by others, but I'd love to see a breast pump that is lighter in weight, smaller in size, and much quieter, while not sacrificing in the area of power. I traveled extensively while pumping, and lugging it along with my bags and finding private space to pump was not easy. In airports oftentimes I was huddled in bathrooms, and on car trips I was usually squished into the front seat (sometimes with a cover depending on where we were parked). A pump whose flanges could also be worn, hands-free, would alleviate a lot of trouble and inconvenience. Finally, speed is a factor for a lot of folks. Granted, you can't really speed up all aspects of feeding, but adding features that more closely mimic the way a baby nurses would allow for faster expression of milk. Thanks so much for all of your hard work on this!""]"
1411151466,2014-09-19 14:31:06,"['I liked the example! As a lactation consultant and former nursing mom I hear the concerns of new moms. Pumping convenience is a largely expressed concern among moms. I also would like to see a pump that could be in a fanny pack. I would also like to see a pump that could have  ""recordable sounds"" via an ear piece or ear bud for mom, with the cooing sounds of her baby. Just like in a grrocery store or other place a nursing mom may lactate when sounds of a baby are heard. Maybe this would stimulate production of milk if her babys sounds were available during pumping. Thank you for the opportunity to contribute an idea. Good luck and thank you for your work to help breastfeeding moms!! ']"
1411154204,2014-09-19 15:16:44,"['Why does it have to feel like you are getting sucked down into the bottle?  Why does it have to be such a hard plastic?Even the units we used on the dairy farm I grew up on looked more comfortable than what I used to pump with.  Could you line the flanges with a silicon type of material that comes off and can be cleaned but makes them more comfortable.  Make the suck cycle more like a suck, swallow, breath of a baby.  Make the units ""cute"", offer ways that moms can personalize them to make they pretty and look like their own.  It\'s your ""best friend"" for hopefully a year, make it a fun friend.  ']"
1411154753,2014-09-19 15:25:53,"['The noise drove me crazy!  My pump seemed to be saying, ""Winnie-the-Pooh, Winnie-the-Pooh, "" over and over and over again.  A quieter pump would be amazing...']"
1411157338,2014-09-19 16:08:58,"[""I want to be able to doze while I'm pumping in the middle of the night.... so roll out of bed (or not), attach, and go back to sleep.  ring me when done""]"
1411158400,2014-09-19 16:26:40,"[""My baby had health issues and couldn't have any food other than breastmilk until about age 2. I was a prolific breastfeeder and round-the-clock pumper. Things that would have improved my experience:\r\n"", '1. quieter pump \r\n', '2. smaller (more discrete, and/or portable)\r\n', ""3. tubes that did not mold. even though I was careful about tube care, when I lived in a hotter/wetter climate (San Diego), they seemed to mold no matter what, and I was always ordering new ones. when we relocated to the Bay Area I didn't have this problem. (also, tube replacements weren't sold in stores and required internet ordering).\r\n"", '4. stronger ""flappers"". it was the worst (okay, bothersome) when they would rip and I didn\'t have any replacements on hand. midnight trips to target were not fun! \r\n', 'Thank you so much for devoting your time and effort to this project!']"
1411159405,2014-09-19 16:43:25,"[""I have been a lactation consultant for the past 11 years.  I am currently working in a children's hospital where many babies are not able to eat, so their mothers are exclusively pumping.  I would LOVE to see pump flanges that angled so that mothers did not need to lean forward to keep the milk from leaking out the sides of the flanges.  (This is especially challenging for mothers who have had C-sections, or mother's who are also sick and need to pump in bed.)  Thanks!\r\n""]"
1411159494,2014-09-19 16:44:54,"['Would be great to have a compact ""bottle"" to hold the milk while pumping that make moms more mobile without bulky bottle attached to breasts. Right now, the only available products are single use milk collection bags that are so expensive and definitely not environmentally friendly. \r\n', '\r\n', 'Pump that could detect let down. Thus, quickly switch from stimulation phase to normal suction. \r\n', '\r\n', 'Personally, I love manual pump since the suction can be adjusted easily by hand movement. But, it is so annoying that the handheld is so close to the breast make it impossible to pump discreetly while on the go. \r\n']"
1411159666,2014-09-19 16:47:46,"['This was the most TIMELY article anyone has ever sent to me.  A friend of mine emailed me your article on this project as a sit in a cold, shower room in the basement of my work building.  (With my lap-top on the sink-counter, typing away).  Yes, I am pumping...right.now. And I am determined to get to 12 months. (28 days to go!)  My ideas are as follows:\r\n', '1. suctions need to closer mimic my babys mouth, OUCH pumps are NOT cozy, breastfeeding is (or can be)\r\n', '2. Why is it SO loud?  I think everyone can here me, I used to care... I know exit the shower room with indifference\r\n', '3. I wish both boobs could funnel into one bottle - I have to dirty two every time - and I never make THAT much milk\r\n', 'This is fun - have so much fun!']"
1411159677,2014-09-19 16:47:57,"['This was the most TIMELY article anyone has ever sent to me.  A friend of mine emailed me your article on this project as a sit in a cold, shower room in the basement of my work building.  (With my lap-top on the sink-counter, typing away).  Yes, I am pumping...right.now. And I am determined to get to 12 months. (28 days to go!)  My ideas are as follows:\r\n', '1. suctions need to closer mimic my babys mouth, OUCH pumps are NOT cozy, breastfeeding is (or can be)\r\n', '2. Why is it SO loud?  I think everyone can here me, I used to care... I know exit the shower room with indifference\r\n', '3. I wish both boobs could funnel into one bottle - I have to dirty two every time - and I never make THAT much milk\r\n', 'This is fun - have so much fun!']"
1411159943,2014-09-19 16:52:23,"['Would be great to have a compact ""bottle"" to hold the milk while pumping that make moms more mobile without bulky bottle attached to breasts. Right now, the only available products are single use milk collection bags that are so expensive and definitely not environmentally friendly. \r\n', '\r\n', 'Pump that could detect let down. Thus, quickly switch from stimulation phase to normal suction. \r\n', '\r\n', 'Personally, I love manual pump since the suction can be adjusted easily by hand movement. But, it is so annoying that the handheld is so close to the breast make it impossible to pump discreetly while on the go. ']"
1411159978,2014-09-19 16:52:58,"[""I'm really excited to see that the poor state of breast pump technology is on MIT's radar.  I would be very interested in hearing updates or providing insight along the way.\r\n"", '\r\n', ""I'm actively involved in and have strong networks in the breastfeeding community at the national, state and local level.  I look at this issue through a business lens with particular insight into how use technology (not hardware) to coordinate care.  This is a field and subject area that is extremely behind the times and could greatly benefit from others coming to the table.\r\n""]"
1411159994,2014-09-19 16:53:14,"['I found your work to be fascinating and so important. I have worked extensively with mothers who use breast pumps, have written a small book and a book chapter on the subject and have lectured extensively on this issue. I am a registered nurse and International Board Certified Lactation Consultant and would love to work with you on this project. I have had a number of ideas on how to improve pumps and would gladly share my ideas with you.']"
1411160014,2014-09-19 16:53:34,"[""I am so excited just having read about this project. I used a pump for 8 months after I went back to work and expect I'll need to pump again when we have more children. A couple of things that I thought about while pumping:\r\n"", ""- It would be nice to have a mobile pump unit that I could wear on a belt or something like that and be able to walk around the house and do things. I didn't always make enough milk during the work day (if I was too stressed) so I would pump in the middle of the night or before work. It drove me nuts to be confined to the chair or bed when I could be using that time to empty the dishwasher or put laundry in or sweep. All glamorous tasks, I know, but when you're working, pumping, and taking care of an infant, every second you have to spend awake counts. or if there was a breast pump I could wear while sleeping, and not worry about my position, that would be great too. get all the good milk and catch up on rest. \r\n"", ""- Cleaning pump parts and bottles was the other big hassle. I'm really fortunate that my husband tried to help out with this as much as he could. I also had many spare sets of things so I didn't have to wash EVERY day. But if my toothbrush can have a UV sanitizer built into the device, why can't my breast pump have a similar feature? I don't know if that would clean it enough to make it healthy for a baby, but there's got to be something that makes cleaning easier.\r\n"", '\r\n', ""Thanks so much for taking this on. I can't wait to see what comes out of it! ""]"
1411160052,2014-09-19 16:54:12,"['Thank you so much for undertaking this project, it is long overdue and could be so beneficial families everywhere.  I am a full time working attorney with a 6 month old baby.  I have the extreme luxury of pumping in my own office behind a locked door with my own personal mini fridge in the office.  It is the best set-up possible for pumping - and I STILL HATE IT.  I have a few wish list type things for breast pumps that were not already listed from the Hackathon:\r\n', '\r\n', 'More flexible and longer tubing that runs from the pump to the flanges, and possibly opaque or even better, non-plastic/rubber tubes.  The current tubing is unwieldy, easily falls off, and is hard to clean - there much be a better material out there to act as a suction conduit.\r\n', '\r\n', 'If you are going to make a ""smart"" pump - one that records the time between let-downs and provides that data in an app to allow you to determine the most efficient optimal total pumping time for each session so you don\'t either turn it off right before another let down, or waste inefficient time pumping for 15 extra minutes for less than an ounce of milk.\r\n', '\r\n', 'I know it was mentioned, but adjustable sized flanges in a softer material would be SO wonderful.\r\n', '\r\n', 'To that end, a hands-free pumping bra or system that is more adjustable as you pump and actually fits with your pump to all for maximum suction and properly placed compression - including massaging actions around the breast to stimulate more milk output, not just the nipple areas.\r\n', '\r\n', 'Flanges that are somehow warm?\r\n', '\r\n', 'Bottom-weighted bottles that will not tip over easily.\r\n', '\r\n', 'A ""quiet"" or ""pause"" button so if you receive a call while working you can briefly pause the pump to take the call without having to dismantle everything or lose your setting, and then you can ""unpause""\r\n', 'after the call.\r\n', '\r\n', 'Thank you again, and best of luck, I hope I will be able to find a new pump in the near future incorporating some of your great ideas.']"
1411160090,2014-09-19 16:54:50,"['Loved the Medium post. What an admirable challenge with so much room for improvement!\r\n', '\r\n', ""As a working mom, I've definitely noticed that one of the most challenging parts of the pumping experience is travel. Flying is particularly awful if you are having to pump. Hiding in airplane bathrooms, causing long lines, cleaning parts, storing milk, shipping it back, etc. Just plain awful. I once forgot my pumping bra on a trip and the flight-pumping experience was something out of a Mr. Bean skit.\r\n"", '\r\n', ""I've got quite a few thoughts about this \xe2\x80\x94 mainly about the experience more than anything \xe2\x80\x94 and would be more than happy to jump on a Google hangout or the like. One very simple idea I've had is around the option of compostable/PLA breast pump parts available for purchase at drug/convenience stores for forgotten parts (when you just don't want to purchase one more part you already own \xe2\x80\x94 you just forgot it that day!). As you know, it is so easy to forget one small thing and really mess up the whole system \xe2\x80\x94 which is obviously part of the bigger issue.\r\n"", '\r\n', ""I'm sure you're getting quite a few emails, but the moms of IDEO have lots of thoughts for you if you want them. ;) Let me know how we can help""]"
1411160126,2014-09-19 16:55:26,"['No idea how to accomplish it, but women would be more relaxed, and thus likely pump better/more, if they could lean back while pumping.\r\n', '\r\n', 'At present, a woman has to sit completely upright or even lean forward in order for milk to flow into the collection bottle (e.g., the Medela pump in style). If she leans back, pumping still happens but milk collects in the flange around the nipple and she needs to tilt forward for it to drain into the bottle every ~30 seconds. If suction is accidentally broken, a considerable amount of milk goes down her front.\r\n', '\r\n', 'Good luck this fall!\r\n']"
