rating ID,Product ID,title,brand,manufacturer,grade,comment,category,tag1,tag2,tag3,price,,,,
58698,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
58699,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
58703,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
58721,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
58758,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
58765,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,want,,Nursing,milk storage,,,17.24,,,,
58768,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,As much as I hated pumping (however so worth it)...I liked this pump. It got me through a year of pumping and was still going strong.,Breastpumps,breastpumps,,,227.51,,,,
58771,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
58773,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"LOVED it! I have a hard time not doing anything, which is why I do not like to pump. This bra allowed me to have my hands available to get some things done while getting stuff done for the baby. :)",Breastpumps,breastpump accessories,,,35.11,,,,
58799,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,want,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
58861,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
58872,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Great for on the go. Used it at work, in the den, in the bedroom. Get an extra icepack, flanges, and extra bottles.",Breastpumps,breastpumps,,,227.51,,,,
58880,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
58885,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Good quality plastic. Doesn't leak or break easily. Just don't drop a frozen bag!,Nursing,milk storage,,,17.24,,,,
58891,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"So glad I got this! It definitely helped me not be so bored during pumping. I brought this to work and pumped in my office. Also, was great for dual pumping, so you are done faster.",Breastpumps,breastpump accessories,,,35.11,,,,
58897,1610,Medela Harmony Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,30.77,,,,
58911,1610,Medela Harmony Pump,Medela,Medela,love,Great for on the go! I kept in my car for a just-in-case. It wasn't as good as the electric pump but it got the job done.,Breastpumps,breastpumps,,,30.77,,,,
58944,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Works great! Wish I would have known there was a backpack version.,Breastpumps,breastpumps,,,227.51,,,,
58946,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,"Larger than the playtex bags. Good storage system,",Nursing,milk storage,,,17.24,,,,
58949,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
58963,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Best pump.,Breastpumps,breastpumps,,,227.51,,,,
58982,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
59047,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love that it is hands free!,Breastpumps,breastpumps,,,227.51,,,,
59068,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Simple and easy.  A must when I breastfed!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
59077,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"comes with a great little cooler for transport, I pump after my morning feeding, takes 5 minutes to do both breasts.  Cleaning is a pain, but would be with any pump.  Portable/can travel easily",Breastpumps,breastpumps,,,227.51,,,,
59100,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
59114,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
59165,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
59169,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
59170,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
59204,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,These save so much time!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
59223,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I love it but my baby is only 5mos old and it already needs to be tuned up.,Breastpumps,breastpumps,,,227.51,,,,
59228,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
59230,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Makes pumping at work so much easier. I love that it is adjustable as well.,Breastpumps,breastpump accessories,,,35.11,,,,
59265,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
59266,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Way better than the Medela one!,Breastpumps,breastpump accessories,,,35.11,,,,
59267,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Especially since insurance now covers the cost!,Breastpumps,breastpumps,,,227.51,,,,
59269,105,Medela Easy Expression Bustier,Medela,Medela,regret,"Simple wishes is far better!!  More nipple coverage, more support for bottles as they get full and heavy",Breastpumps,breastpump accessories,nursing bras,,,,,,
59270,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,love,Great for travel and on the go...especially while pumping at work. ,Breastpumps,breastpump accessories,,,19.99,,,,
59272,2173,Simple Wishes Honeysuckle Breastmilk Storage Bags,,,have,"Better than the lanisoh bags, but I've still had a few that have leaked when thawed.",Nursing,milk storage,,,16.56,,,,
59275,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,love,so easy to use,Nursing,milk storage,breastpump accessories,,8.99,,,,
59276,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,love,So easy to use- pump right into the bag!,Nursing,milk storage,breastpump accessories,,8.99,,,,
59320,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,"It works very well. My problem is that, even on the lowest setting, it pumps too hard. It led to me having broken down skin. In the end, I rented a hospital grade one.",Breastpumps,breastpumps,,,227.51,,,,
59331,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"I hate breast milk bags. With that being said, I have a lot of milk that needed storing; two freezers full. I had to use the bags. These hold a lot and don't leak when pouring from them.",Nursing,milk storage,,,17.24,,,,
59332,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"This is a must have!! I had to exclusively pump because my son was in the hospital for so long. This freed up my hands to do other things while pumping. The material holds up well, washes well.",Breastpumps,breastpump accessories,,,35.11,,,,
59333,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,These are a must have. They make sterilizing easy. They are handed out and highly recommended in the hospital.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
59348,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I got this after I was almost finished breast feeding.  I was using a cheap single electric before this.  It made pumping soooo much faster!,Breastpumps,breastpumps,,,227.51,,,,
59353,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
59368,3014,Lansinohå¨ Manual Breast Pump,Lansinoh,,love,softest baby clothes.,Breastpumps,breastpumps,,,26.96,,,,
59391,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,I've never had them leak. They seem to store milk well in the freezer too--but I've never tasted it to make sure!,Nursing,milk storage,,,17.24,,,,
59414,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,regret,"I went through two of these. I tried to go with the cheaper pump and it broke on me. In the end, I went and bought a medela.",Breastpumps,breastpumps,,,158.99,,,,
59415,1962,Medela Symphony Breast Pump,,,love,I highly recommend renting this if you are going to be exclusively pumping. I have to because my son can't breastfeed. Insurance will cover the cost because of his inability to feed.,Breastpumps,breastpumps,,,,,,,
59439,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
59539,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,How did I live without this with my first kid??,Breastpumps,breastpumps,,,227.51,,,,
59552,2282,Lansinoh Affinity Pro Double Electric Breast Pump,Lansinoh,,have,,Breastpumps,breastpumps,,,,,,,
59557,100,Medela Freestyle Breast Pump,Medela,Medela,regret,The pump is super loud and not very powerful. I think people do better with the pump in style (which is also cheaper). I ended up renting a Symphony to keep in the office when I went back to work.,Breastpumps,breastpumps,,,309.9,,,,
59561,105,Medela Easy Expression Bustier,Medela,Medela,love,Have two! One for the office and one for home.,Breastpumps,breastpump accessories,nursing bras,,,,,,
59578,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
59584,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
59591,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
59594,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
59629,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,I have the one down from this one,Breastpumps,breastpumps,,,227.51,,,,
59631,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,regret,"Bought this for use pumping for second baby, almost never used it.",Breastpumps,breastpump accessories,,,35.11,,,,
59640,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,regret,This was not an effective pump for me. I got a Hygeia this time around and it's a noticeable difference!,Breastpumps,breastpumps,,,227.51,,,,
59648,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,only kind that doesn't leak (for me) and super easy to pour out of!,Nursing,milk storage,,,17.24,,,,
59649,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
59652,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,works great...when you remember to use it!,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
59665,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,,Nursing,milk storage,breastpump accessories,,8.99,,,,
59698,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,want,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
59704,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,THE. BEST. PUMP! I've been exclusively pumping and giving my baby bottles since she was 3 weeks old and we lasted till 10.5 months! With hands free bra and it took me 15 mins to empty both breasts:),Breastpumps,breastpumps,,,227.51,,,,
59712,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,Very good bags! Had about 2-3 leaks in 500 I used which is pretty good:) ,Nursing,milk storage,,,17.24,,,,
59713,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"A live saver! I felt a little more sane with this bra on, since the whole pumping thing was a little too funny and overwhelming:)",Breastpumps,breastpump accessories,,,35.11,,,,
59714,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
59722,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,easy to use and set up,Breastpumps,breastpumps,,,227.51,,,,
59781,105,Medela Easy Expression Bustier,Medela,Medela,love,"If you plan to go back to work and pump often, this is a must!!! Sure it makes you ferl wierd....but without it, you'll feel wierd and your hsnds will be full ;)",Breastpumps,breastpump accessories,nursing bras,,,,,,
59783,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,have,,Breastpumps,breastpump accessories,,,19.99,,,,
59809,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,,Nursing,milk storage,breastpump accessories,,8.99,,,,
59938,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
59941,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,regret,"save your mommy, if you're a pumping momma some of the day, invest in the Dairy Fairy all in one instead.",Breastpumps,breastpump accessories,,,35.11,,,,
59947,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
59953,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I can't say I love the pump, only because I didn't love pumping.  It's a great pump, though.  Relatively quiet and very efficient.  It was easy to clean and the bag was compact and discreet.",Breastpumps,breastpumps,,,227.51,,,,
60029,2145,Avent Isis Manual Breast Pump,,,love,This was a great little manual pump to have on the go when I didn't want to take my entire pump out with me.,Breastpumps,breastpumps,,,,,,,
60051,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
60067,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,Lifesaver with pumping. Makes it so much easier to keep things sanitary.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
60112,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
60126,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
60130,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,want,,Breastpumps,breastpump accessories,,,35.11,,,,
60156,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
60185,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Definitely a necessity! I used the pump for about 7 months and had no problems. If you find that you are pumping less after a while, make sure to replace the valve membranes!",Breastpumps,breastpumps,,,227.51,,,,
60195,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,I still haven't found a storage bag that I love but this one is pretty good.,Nursing,milk storage,,,17.24,,,,
60198,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,I purchased these and didn't use them too much. I couldn't tell if they were really worth using.,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
60209,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,These were my favorite storage bags to use. ,Nursing,milk storage,breastpump accessories,,8.99,,,,
60224,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
60302,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,"These are the perfect shape and size, and the ability to label them is great.",Nursing,milk storage,,,17.24,,,,
60313,114,Milkies Milk Saver,Milkies,Milkies,love,Best idea ever!  Would save 1-3 ounces every feeding before milk regulated.,Nursing,milk storage,nursing pads,,25,,,,
60315,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,love,Small easy to travel with and worked better than the Medela Tote in my opinion.,Breastpumps,breastpumps,,,158.99,,,,
60396,1610,Medela Harmony Pump,Medela,Medela,love,I thought this was simple and easy to use. Although to be fair I didn't use it as much as mom's I know who've gone back to work.,Breastpumps,breastpumps,,,30.77,,,,
60448,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,,,Breastpumps,breastpumps,,,227.51,,,,
60449,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
60519,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"My insurance covered this, but it's the same I would have bought for myself. Works great so far (4 months of pumping 3-6 times a day)",Breastpumps,breastpumps,,,227.51,,,,
60523,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
60525,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
60527,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Some version of this is a must have in my book! ,Breastpumps,breastpump accessories,,,35.11,,,,
60569,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
60604,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,regret,"I hate pumping, and I thought this'd help. It only made it more of a hassle, frankly. A messy hassle.",Breastpumps,breastpump accessories,,,35.11,,,,
60610,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
60644,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
60645,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,want,,Nursing,milk storage,,,17.24,,,,
60723,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
60747,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,"I used the Medela ones at first but these are way better! I love that they lay flat. I use a plastic container to lay them flat in, then when frozen I just stack them all together in a large container",Nursing,milk storage,,,17.24,,,,
60750,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,love,"Easy to use, and I love that you can re-use them 20 times",Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
60758,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
60764,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
60767,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
60788,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,regret,We tried many many storage bags.  These were the only ones I would NEVER buy again.  More than 3 in one box had a hole (in the bottom) and leaked.  Talk about crying over spilt mik - it was terrible. ,Nursing,milk storage,,,17.24,,,,
60795,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Works really well! 
",Breastpumps,breastpumps,,,227.51,,,,
60796,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Not an absolute necessity but it makes pumping at work SO MUCH EASIER. It is nice to have your hands free. ,Breastpumps,breastpump accessories,,,35.11,,,,
60825,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
60830,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,indispensable pump,Breastpumps,breastpumps,,,227.51,,,,
60835,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,these are the best ones--they have double ziplocks and are easy to use,Nursing,milk storage,,,17.24,,,,
60839,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I have been EBF for the past six months, I love how easy it is to use this pump and to travel with it!",Breastpumps,breastpumps,,,227.51,,,,
60853,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
60854,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
60856,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,Best hands free bra on the market.,Breastpumps,breastpump accessories,,,35.11,,,,
60857,1610,Medela Harmony Pump,Medela,Medela,love,A must have for the diaper bag. Compact and easy to use in time of need.,Breastpumps,breastpumps,,,30.77,,,,
60860,2173,Simple Wishes Honeysuckle Breastmilk Storage Bags,,,love,No freezer burn compared to other storage bags.,Nursing,milk storage,,,16.56,,,,
60861,1962,Medela Symphony Breast Pump,,,love,"Worth the cost to rent. This is the only pump my breasts responded to, and it's suction is comfortable.",Breastpumps,breastpumps,,,,,,,
60871,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
60900,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
60905,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,"One of these broke in the freezer, which of course I didn't notice until we thawed the milk and it got all over the fridge. Yuck. ",Nursing,milk storage,breastpump accessories,,8.99,,,,
60938,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
60961,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
60970,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,,,Breastpumps,breastpumps,,,227.51,,,,
60976,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,have,,Breastpumps,breastpump accessories,,,35.11,,,,
60985,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
60990,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
60995,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Got it free from insurance. ,Breastpumps,breastpumps,,,227.51,,,,
60998,1234,Medela Pump & Save Breastmilk Bags with Easy-Connect Adapter,Medela,Medela,have,,Nursing,milk storage,breastpump accessories,,8.99,,,,
61015,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,,Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
61112,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"Good bags, only peeve is that to right down the date/time, etc have to put it upside down so the milk doesn't stay as a whole at the bottom. ",Nursing,milk storage,,,17.24,,,,
61139,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
61143,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
61149,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
61151,105,Medela Easy Expression Bustier,Medela,Medela,have,,Breastpumps,breastpump accessories,nursing bras,,,,,,
61160,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,"They were great until I started defrosting them, then I noticed the bags were torn or leaked.",Nursing,milk storage,,,17.24,,,,
61163,100,Medela Freestyle Breast Pump,Medela,Medela,have,,Breastpumps,breastpumps,,,309.9,,,,
61220,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
61226,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
61247,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,These are the best. Nice and capacious.,Nursing,milk storage,,,17.24,,,,
61251,1610,Medela Harmony Pump,Medela,Medela,love,"This is a fantastic hand pump. There's a slight learning curve, but it's compact and effective. I took it on a plane with me and it saved my boobs because someone decided to go on a nursing strike.",Breastpumps,breastpumps,,,30.77,,,,
61258,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I feel like it lost power after 2-3 weeks of use. Still use it and probably could fix it by doing a little tinkering, but come on, after just a month? Wish I had gone with Ameda. ",Breastpumps,breastpumps,,,227.51,,,,
61259,1610,Medela Harmony Pump,Medela,Medela,love,This is so much more effective than my PIS. I bring it whenever I'll need to express just once or twice and don't want to lug a big electric. Also useful at home to pump next to baby while she sleeps.,Breastpumps,breastpumps,,,30.77,,,,
61308,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Worked just as well as the one I used in the hospital,Breastpumps,breastpumps,,,227.51,,,,
61323,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This pump has been very helpful.  It is easy to use and clean.,Breastpumps,breastpumps,,,227.51,,,,
61358,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,This is my favorite brand. The bags held up fine in the freezer. Some other brands would leak when thawed out.,Nursing,milk storage,,,17.24,,,,
61453,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
61458,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,love,does the trick,Nursing,milk storage,,,17.24,,,,
61476,99,Hygeia EnJoye Breast Pump,Hygeia,Hygeia,regret,"Measurement numbers are extremely inaccurate on the bottles. I was engorged the other day, this pump did not relieve it. It does not do a good job of mimicking baby's suckling. Poor quality for price.",Breastpumps,breastpumps,,,189.32,,,,
61518,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
61524,100,Medela Freestyle Breast Pump,Medela,Medela,love,"Effective and pretty easy to use. The nursing bra adapter straps work well, too. ",Breastpumps,breastpumps,,,309.9,,,,
61525,112,Medela Quick Clean Breastpump & Accessory Wipes,Medela,Medela,love,These are great for pumping on the go. A must if you travel a lot for work!,Breastpumps,breastpump accessories,,,19.99,,,,
61622,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,,,
61641,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Easy to carry & set up. Wish the bag was just a bit bigger to fit in a few extras besides pumping accessories.,Breastpumps,breastpumps,,,227.51,,,,
61647,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
61753,108,Lansinoh Breastmilk Storage Bags,Lansinoh,Lansinoh,have,,Nursing,milk storage,,,17.24,,,,
61764,106,Simple Wishes Hands-Free Breastpump Bra,Simple,Simple Wishes,love,"This helps me stay sane while pumping. It will help at work, too, I'm sure.",Breastpumps,breastpump accessories,,,35.11,,,,
61765,113,Medela Quick Clean Micro Steam Bags,Medela,Medela,have,"These are okay. Still need to wash them before sterilizing, but it is a lot quicker than boiling a pot of water.",Breastpumps,breastpump accessories,sterilizers,,5.37,,,,
61768,98,Ameda Purely Yours Breast Pump,Ameda,Ameda,love,"This is the one I got from my insurance company, so it's the one I'm using. It's small and works well. It's not super quiet, but quiet enough for me. Also no milk goes into the tubing = cleaner.",Breastpumps,breastpumps,,,158.99,,,,
61836,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,,,
61872,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I absolutely love this pump! My daughter wouldn't latch past day 3 so I have had to exclusively pump. This pump is easy and quick. Also, it is very easy to use at work and in the car. ",Breastpumps,breastpumps,,,227.51,,,,
