rating ID,Product ID,title,brand,manufacturer,grade,comment,category,tag1,tag2,tag3,price,,
59704,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,THE. BEST. PUMP! I've been exclusively pumping and giving my baby bottles since she was 3 weeks old and we lasted till 10.5 months! With hands free bra and it took me 15 mins to empty both breasts:),Breastpumps,breastpumps,,,227.51,,
59722,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,easy to use and set up,Breastpumps,breastpumps,,,227.51,,
59953,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I can't say I love the pump, only because I didn't love pumping.  It's a great pump, though.  Relatively quiet and very efficient.  It was easy to clean and the bag was compact and discreet.",Breastpumps,breastpumps,,,227.51,,
60051,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
60126,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
60156,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
60185,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Definitely a necessity! I used the pump for about 7 months and had no problems. If you find that you are pumping less after a while, make sure to replace the valve membranes!",Breastpumps,breastpumps,,,227.51,,
60224,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
60448,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,,,Breastpumps,breastpumps,,,227.51,,
60519,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"My insurance covered this, but it's the same I would have bought for myself. Works great so far (4 months of pumping 3-6 times a day)",Breastpumps,breastpumps,,,227.51,,
60569,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
60610,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
60644,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
60723,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
60764,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
60795,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Works really well! 
",Breastpumps,breastpumps,,,227.51,,
60825,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
60830,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,indispensable pump,Breastpumps,breastpumps,,,227.51,,
60839,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I have been EBF for the past six months, I love how easy it is to use this pump and to travel with it!",Breastpumps,breastpumps,,,227.51,,
60970,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,,,Breastpumps,breastpumps,,,227.51,,
60985,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
60995,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Got it free from insurance. ,Breastpumps,breastpumps,,,227.51,,
61139,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
61143,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
61149,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
61220,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
61258,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I feel like it lost power after 2-3 weeks of use. Still use it and probably could fix it by doing a little tinkering, but come on, after just a month? Wish I had gone with Ameda. ",Breastpumps,breastpumps,,,227.51,,
61308,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Worked just as well as the one I used in the hospital,Breastpumps,breastpumps,,,227.51,,
61323,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This pump has been very helpful.  It is easy to use and clean.,Breastpumps,breastpumps,,,227.51,,
61453,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
61622,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
61641,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Easy to carry & set up. Wish the bag was just a bit bigger to fit in a few extras besides pumping accessories.,Breastpumps,breastpumps,,,227.51,,
61836,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
61872,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I absolutely love this pump! My daughter wouldn't latch past day 3 so I have had to exclusively pump. This pump is easy and quick. Also, it is very easy to use at work and in the car. ",Breastpumps,breastpumps,,,227.51,,
61906,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"There's a reason why Medela pumps are constantly at the top of recommendation lists.  I wish the straps were a bit longer on the bag, but love everything else about this.",Breastpumps,breastpumps,,,227.51,,
61928,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
61951,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
62004,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This pump worked very well for me.  THe travel battery pack was a lifesaver numerous times. And when something went wrong with the first pump i received Medela was quick to send me a brand new pump.,Breastpumps,breastpumps,,,227.51,,
62029,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,much more portable than the hospital grade symphony,Breastpumps,breastpumps,,,227.51,,
62117,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Love this pump and use it all the time, at home and for travel. Just make sure you get the right size flanges if the ones that come with it don't work well.",Breastpumps,breastpumps,,,227.51,,
62187,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
62306,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
62377,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This is the best non-hospital grade pump available.  The bag is stylish and roomy, but most importantly, the pump works very well.  Tip: a little olive oil on the flanges makes pumping comfortable.",Breastpumps,breastpumps,,,227.51,,
62397,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,,,Breastpumps,breastpumps,,,227.51,,
62407,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great pump!,Breastpumps,breastpumps,,,227.51,,
62441,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love this! Makes it easy for mommies at work,Breastpumps,breastpumps,,,227.51,,
62571,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
62608,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Very durable!  I've used this pump with both of my kids (2 1/2 years a part) and it still works like its brand new. ,Breastpumps,breastpumps,,,227.51,,
62633,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Very convenient. Not as effective as a hospital-grade pump, but it's very good for what it is!",Breastpumps,breastpumps,,,227.51,,
62703,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
62783,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
62849,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
62865,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
63015,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
63033,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,10 mins to pump!,Breastpumps,breastpumps,,,227.51,,
63105,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
63160,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"It has worked well and holds up to my abuse everyday at work. Batteries last a fare amount of time too, though it's obviously best to plug into power",Breastpumps,breastpumps,,,227.51,,
63322,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,made breastfeeding easy and hands free!,Breastpumps,breastpumps,,,227.51,,
63358,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
63457,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
63575,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Such a great pump, i haven't had experience with any others, but this pump is easy to clean, parts are easy to come by and the machine really works well!",Breastpumps,breastpumps,,,227.51,,
63623,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"easy to use, easy to clean",Breastpumps,breastpumps,,,227.51,,
63633,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
63654,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
63683,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Been a pumping/working mom for 7 months now, pump still works great, never had any problems",Breastpumps,breastpumps,,,227.51,,
63751,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Love it.  The pump I had was 6 years old and went strong for the year that I needed it!,Breastpumps,breastpumps,,,227.51,,
63777,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Highly recommend this pump!,Breastpumps,breastpumps,,,227.51,,
63797,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Awesome,Breastpumps,breastpumps,,,227.51,,
63809,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Don't love pumping, but when I do, this is a great pump.  Efficient, easy to use.  The cooler and ice pack are super convenient too. ",Breastpumps,breastpumps,,,227.51,,
63852,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
63893,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Works great!,Breastpumps,breastpumps,,,227.51,,
64003,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great product.  You might try renting from the hospital to save.,Breastpumps,breastpumps,,,227.51,,
64053,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
64168,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"after using the hospital grade pump, this is the next best thing",Breastpumps,breastpumps,,,227.51,,
64217,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
64219,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great pump. ,Breastpumps,breastpumps,,,227.51,,
64339,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Fast and great for work.,Breastpumps,breastpumps,,,227.51,,
64448,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Super easy to use. Works great! Make sure you get the right size shield pieces or it can be ouchy!,Breastpumps,breastpumps,,,227.51,,
64547,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,The pump is more efficient than the hospital grade Ameda I rented after my son was born. I've had great success with Medela pumps with both of my kids,Breastpumps,breastpumps,,,227.51,,
64565,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
64591,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,works great!  easy to use and cooling pack keeps milk cool for hours,Breastpumps,breastpumps,,,227.51,,
64618,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
64631,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Super easy to use- and get a good amount of milk out!,Breastpumps,breastpumps,,,227.51,,
64658,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,easy to use and transport,Breastpumps,breastpumps,,,227.51,,
64693,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
65017,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
65083,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
65227,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Made it through two years of breastfeeding with this thing...,Breastpumps,breastpumps,,,227.51,,
65369,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Awesome pump. ,Breastpumps,breastpumps,,,227.51,,
65374,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great Pump easy to travel with.,Breastpumps,breastpumps,,,227.51,,
65544,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
65713,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
65732,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use,Breastpumps,breastpumps,,,227.51,,
65846,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Ditto all other comments,Breastpumps,breastpumps,,,227.51,,
65992,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
66017,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"It has been a lifesaver for my family. The battery pack, car adapter (sold separately) and the strapless bra (sold separately) make pumping on the go so much easier.",Breastpumps,breastpumps,,,227.51,,
66077,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Love, love, love this pump. It's everything it needs to be.",Breastpumps,breastpumps,,,227.51,,
66134,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,worth every penny. a must have for nursing moms. I used this more than any other item... more than the stroller even,Breastpumps,breastpumps,,,227.51,,
66146,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love this pump - I use it 3x a day while pumping at work.,Breastpumps,breastpumps,,,227.51,,
66152,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
66177,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Couldn't have breastfed without this .,Breastpumps,breastpumps,,,227.51,,
66431,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
66469,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Goes great with the hands free pumping bra,Breastpumps,breastpumps,,,227.51,,
66630,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,an expensive but necessary MUST HAVE!,Breastpumps,breastpumps,,,227.51,,
66666,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
66721,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,,,Breastpumps,breastpumps,,,227.51,,
66823,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
66848,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love, ,Breastpumps,breastpumps,,,227.51,,
66874,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Don't have anything to compare to but this was and is a life saver! It works fast and efficient and was well worth the money.,Breastpumps,breastpumps,,,227.51,,
66896,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
66949,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"I haven't used the pump a ton as nursing is my go to but when I have used it, it's been great!  Easy to use, easy to clean...",Breastpumps,breastpumps,,,227.51,,
67082,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Seems to get more milk out of me. ,Breastpumps,breastpumps,,,227.51,,
67160,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,a life saver,Breastpumps,breastpumps,,,227.51,,
67169,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,I am very happy with this pump I have used it many times and have had no complications. ,Breastpumps,breastpumps,,,227.51,,
67193,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Easy to use,Breastpumps,breastpumps,,,227.51,,
67357,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
67374,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
67393,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
67418,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"This puppy gets the job done.  Recommend getting the metro tote, which has a smaller case for just the pump so you don't have to carry around the whole huge bag (like the regular tote and backpack)",Breastpumps,breastpumps,,,227.51,,
67527,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
67570,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Worked well and i loved that it was also a case,Breastpumps,breastpumps,,,227.51,,
67583,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
67714,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Works great!,Breastpumps,breastpumps,,,227.51,,
67729,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Can't live without my pump -- use it 2-3 times a day for months.  ,Breastpumps,breastpumps,,,227.51,,
67752,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
67836,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
67900,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
67986,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"The most efficient, comfortable pump I've used.  Quiet too! ",Breastpumps,breastpumps,,,227.51,,
68060,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Started using it in the hospital. It's light, easy to use, comfortable.",Breastpumps,breastpumps,,,227.51,,
68098,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I had this one with my 2nd, the one thing I hated is that I had to find an outlet.",Breastpumps,breastpumps,,,227.51,,
68110,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Does a great job.  I wish it had a place to set the bottles but other than that, it's great.  ",Breastpumps,breastpumps,,,227.51,,
68130,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,It works great. I have got to set up a hands free system though.,Breastpumps,breastpumps,,,227.51,,
68236,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"With 500+ reviews, I doubt that there's much more I can add.",Breastpumps,breastpumps,,,227.51,,
68259,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
68322,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
68359,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
68434,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Awesome,Breastpumps,breastpumps,,,227.51,,
68476,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Great pump!,Breastpumps,breastpumps,,,227.51,,
68482,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Just started to use it.  A little cumbersome,but helpful to carry to work.  Even though the bag is huge, there is not much space for anything inside.",Breastpumps,breastpumps,,,227.51,,
68701,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
68808,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,works great!,Breastpumps,breastpumps,,,227.51,,
68847,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
68869,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
68904,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Best pump. Check with your insurance to see if they will provide one under your plan!,Breastpumps,breastpumps,,,227.51,,
68991,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,I regret this purchase. I should have rented hospital grade from the get-go. Bad fit for smaller chested mamas.,Breastpumps,breastpumps,,,227.51,,
69040,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Saved my life,Breastpumps,breastpumps,,,227.51,,
69162,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
69182,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
69226,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"Light weight, easy pump",Breastpumps,breastpumps,,,227.51,,
69422,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,:),Breastpumps,breastpumps,,,227.51,,
69541,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Has held up great through two kids,Breastpumps,breastpumps,,,227.51,,
69582,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
69650,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
69670,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,"USE. EVERY. SINGLE. DAY. As an exclusive pumper, and milk bank donor, I use my pump every day multiple times a day. This thing is a lifesaver!",Breastpumps,breastpumps,,,227.51,,
69683,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This is a great product. I used it with my son from the time he was 3 months until 1 year and am now doing the same with my daughter.,Breastpumps,breastpumps,,,227.51,,
69830,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,used for both my kids (3 years apart).  Great pump!,Breastpumps,breastpumps,,,227.51,,
69872,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,This pump is so awesome!  Easy to use and the tote makes it great to bring to work!,Breastpumps,breastpumps,,,227.51,,
69918,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Used with both boys and will I se again,Breastpumps,breastpumps,,,227.51,,
69961,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,love,Love this!!!,Breastpumps,breastpumps,,,227.51,,
69967,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
70001,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
70030,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
70219,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
70321,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
70431,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
70483,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
70527,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
70550,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
70642,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,"Gotta have it
",Breastpumps,breastpumps,,,227.51,,
70821,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Saved me and helped me to survive breast feeding,Breastpumps,breastpumps,,,227.51,,
70849,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,If you are going to pump - this lets you use both hands while you spend a bazillian hours hooked up to the machine!,Breastpumps,breastpumps,,,227.51,,
70926,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,,Breastpumps,breastpumps,,,227.51,,
70965,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,"I am a working mom, so I wanted to be able to pump at work so that I could continue to breastfeed as long as possible. This pump has been amazing. I love the two phases. The carrying bag is very functional. Everything is easy to clean. Thumbs up all around.",Breastpumps,breastpumps,,,227.51,,
70981,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,Save time and pump 'em both at once. It's portable and has a battery pack when electricity is scarce.,Breastpumps,breastpumps,,,227.51,,
71007,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,have,must have double electric pump,Breastpumps,breastpumps,,,227.51,,
71055,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
71158,101,Medela Pump in Style Advanced Breast Pump with On the Go Tote,Medela,Medela,want,,Breastpumps,breastpumps,,,227.51,,
